AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
"70대 이상","1단계비만","F","3등급","마무리운동","4","가슴 스트레칭"
"70대 이상","1단계비만","F","3등급","마무리운동","5","넙다리 안쪽 스트레칭"
"70대 이상","1단계비만","F","3등급","본운동","1","몸통 들어올리기"
"70대 이상","1단계비만","F","3등급","본운동","2","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","F","3등급","본운동","3","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","F","3등급","본운동","4","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","F","3등급","본운동","5","고정식 트레드밀에서 걷기"
"70대 이상","1단계비만","F","3등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","F","3등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","F","3등급","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","F","3등급","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","F","3등급","준비운동","5","넙다리 안쪽 스트레칭"
"70대 이상","1단계비만","F","참가증","마무리운동","1","누워서 전신 뻗기"
"70대 이상","1단계비만","F","참가증","마무리운동","2","고관절 스트레칭"
"70대 이상","1단계비만","F","참가증","마무리운동","3","가슴 스트레칭"
"70대 이상","1단계비만","F","참가증","마무리운동","4","엉덩이 스트레칭"
"70대 이상","1단계비만","F","참가증","마무리운동","5","종아리 스트레칭"
"70대 이상","1단계비만","F","참가증","본운동","1","몸통 들어올리기"
"70대 이상","1단계비만","F","참가증","본운동","2","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","F","참가증","본운동","3","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","F","참가증","본운동","4","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","F","참가증","본운동","5","고정식 트레드밀에서 걷기"
"70대 이상","1단계비만","F","참가증","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","F","참가증","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","F","참가증","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","F","참가증","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","F","참가증","준비운동","5","배 스트레칭"
"70대 이상","1단계비만","M","1등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","1단계비만","M","1등급","마무리운동","2","고관절 스트레칭"
"70대 이상","1단계비만","M","1등급","마무리운동","3","엉덩이 스트레칭"
"70대 이상","1단계비만","M","1등급","마무리운동","4","넙다리 안쪽 스트레칭"
"70대 이상","1단계비만","M","1등급","마무리운동","5","가슴 스트레칭"
"70대 이상","1단계비만","M","1등급","본운동","1","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","M","1등급","본운동","2","몸통 들어올리기"
"70대 이상","1단계비만","M","1등급","본운동","3","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","M","1등급","본운동","4","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","M","1등급","본운동","5","고정식 트레드밀에서 걷기"
"70대 이상","1단계비만","M","1등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","M","1등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","M","1등급","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","M","1등급","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","M","1등급","준비운동","5","고관절 스트레칭"
"70대 이상","1단계비만","M","2등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","1단계비만","M","2등급","마무리운동","2","고관절 스트레칭"
"70대 이상","1단계비만","M","2등급","마무리운동","3","넙다리 안쪽 스트레칭"
"70대 이상","1단계비만","M","2등급","마무리운동","4","엉덩이 스트레칭"
"70대 이상","1단계비만","M","2등급","마무리운동","5","가슴 스트레칭"
"70대 이상","1단계비만","M","2등급","본운동","1","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","M","2등급","본운동","2","몸통 들어올리기"
"70대 이상","1단계비만","M","2등급","본운동","3","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","M","2등급","본운동","4","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","M","2등급","본운동","5","고정식 트레드밀에서 걷기"
"70대 이상","1단계비만","M","2등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","M","2등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","M","2등급","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","M","2등급","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","M","2등급","준비운동","5","고관절 스트레칭"
"70대 이상","1단계비만","M","3등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","1단계비만","M","3등급","마무리운동","2","고관절 스트레칭"
"70대 이상","1단계비만","M","3등급","마무리운동","3","엉덩이 스트레칭"
"70대 이상","1단계비만","M","3등급","마무리운동","4","넙다리 안쪽 스트레칭"
"70대 이상","1단계비만","M","3등급","마무리운동","5","가슴 스트레칭"
"70대 이상","1단계비만","M","3등급","본운동","1","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","M","3등급","본운동","2","몸통 들어올리기"
"70대 이상","1단계비만","M","3등급","본운동","3","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","M","3등급","본운동","4","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","M","3등급","본운동","5","고정식 트레드밀에서 걷기"
"70대 이상","1단계비만","M","3등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","M","3등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","M","3등급","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","M","3등급","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","M","3등급","준비운동","5","고관절 스트레칭"
"70대 이상","1단계비만","M","참가증","마무리운동","1","누워서 전신 뻗기"
"70대 이상","1단계비만","M","참가증","마무리운동","2","고관절 스트레칭"
"70대 이상","1단계비만","M","참가증","마무리운동","3","가슴 스트레칭"
"70대 이상","1단계비만","M","참가증","마무리운동","4","엉덩이 스트레칭"
"70대 이상","1단계비만","M","참가증","마무리운동","5","종아리 스트레칭"
"70대 이상","1단계비만","M","참가증","본운동","1","물통으로 양팔 들어올리기"
"70대 이상","1단계비만","M","참가증","본운동","2","엎드려 양팔 및 다리 들어올리기"
"70대 이상","1단계비만","M","참가증","본운동","3","몸통 들어올리기"
"70대 이상","1단계비만","M","참가증","본운동","4","덤벨 잡고 앉았다 일어서기"
"70대 이상","1단계비만","M","참가증","본운동","5","벽에서 팔굽혀 펴기"
"70대 이상","1단계비만","M","참가증","준비운동","1","엉덩이 스트레칭"
"70대 이상","1단계비만","M","참가증","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","1단계비만","M","참가증","준비운동","3","몸통 비틀기"
"70대 이상","1단계비만","M","참가증","준비운동","4","어깨 스트레칭"
"70대 이상","1단계비만","M","참가증","준비운동","5","고관절 스트레칭"
"70대 이상","2단계비만","F","1등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","2단계비만","F","1등급","마무리운동","2","엉덩이 스트레칭"
"70대 이상","2단계비만","F","1등급","마무리운동","3","가슴 스트레칭"
"70대 이상","2단계비만","F","1등급","마무리운동","4","넙다리 안쪽 스트레칭"
"70대 이상","2단계비만","F","1등급","마무리운동","5","고관절 스트레칭"
"70대 이상","2단계비만","F","1등급","본운동","1","벽에서 팔굽혀 펴기"
"70대 이상","2단계비만","F","1등급","본운동","2","물통으로 양팔 들어올리기"
"70대 이상","2단계비만","F","1등급","본운동","3","고정식 자전거 타기"
"70대 이상","2단계비만","F","1등급","본운동","4","고정식 트레드밀에서 걷기"
"70대 이상","2단계비만","F","1등급","본운동","5","몸통 들어올리기"
"70대 이상","2단계비만","F","1등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","2단계비만","F","1등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","2단계비만","F","1등급","준비운동","3","허리 스트레칭"
"70대 이상","2단계비만","F","1등급","준비운동","4","넙다리 안쪽 스트레칭"
"70대 이상","2단계비만","F","1등급","준비운동","5","배 스트레칭"
"70대 이상","2단계비만","F","2등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","2단계비만","F","2등급","마무리운동","2","엉덩이 스트레칭"
"70대 이상","2단계비만","F","2등급","마무리운동","3","가슴 스트레칭"
"70대 이상","2단계비만","F","2등급","마무리운동","4","넙다리 안쪽 스트레칭"
"70대 이상","2단계비만","F","2등급","마무리운동","5","고관절 스트레칭"
"70대 이상","2단계비만","F","2등급","본운동","1","벽에서 팔굽혀 펴기"
"70대 이상","2단계비만","F","2등급","본운동","2","물통으로 양팔 들어올리기"
"70대 이상","2단계비만","F","2등급","본운동","3","고정식 자전거 타기"
"70대 이상","2단계비만","F","2등급","본운동","4","고정식 트레드밀에서 걷기"
"70대 이상","2단계비만","F","2등급","본운동","5","몸통 들어올리기"
"70대 이상","2단계비만","F","2등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","2단계비만","F","2등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","2단계비만","F","2등급","준비운동","3","허리 스트레칭"
"70대 이상","2단계비만","F","2등급","준비운동","4","넙다리 안쪽 스트레칭"
"70대 이상","2단계비만","F","2등급","준비운동","5","배 스트레칭"
"70대 이상","2단계비만","F","3등급","마무리운동","1","누워서 전신 뻗기"
"70대 이상","2단계비만","F","3등급","마무리운동","2","엉덩이 스트레칭"
"70대 이상","2단계비만","F","3등급","마무리운동","3","가슴 스트레칭"
"70대 이상","2단계비만","F","3등급","마무리운동","4","넙다리 안쪽 스트레칭"
"70대 이상","2단계비만","F","3등급","마무리운동","5","고관절 스트레칭"
"70대 이상","2단계비만","F","3등급","본운동","1","벽에서 팔굽혀 펴기"
"70대 이상","2단계비만","F","3등급","본운동","2","물통으로 양팔 들어올리기"
"70대 이상","2단계비만","F","3등급","본운동","3","고정식 자전거 타기"
"70대 이상","2단계비만","F","3등급","본운동","4","고정식 트레드밀에서 걷기"
"70대 이상","2단계비만","F","3등급","본운동","5","몸통 들어올리기"
"70대 이상","2단계비만","F","3등급","준비운동","1","엉덩이 스트레칭"
"70대 이상","2단계비만","F","3등급","준비운동","2","등/어깨 뒤쪽 스트레칭"
"70대 이상","2단계비만","F","3등급","준비운동","3","허리 스트레칭"
